120000, 1, 7.621162e+10
300000, 1, 6.438834e+10
600000, 1, 6.285119e+10
900000, 1, 6.285119e+10
1200000, 1, 6.285119e+10
1500000, 1, 6.285119e+10
1800000, 1, 5.574663e+10
2100000, 1, 4.518537e+10
2400000, 1, 4.050392e+10
2700000, 1, 4.050392e+10
3000000, 1, 4.050392e+10
120000, 1, 8.019315e+10
300000, 1, 6.625406e+10
600000, 1, 5.381444e+10
900000, 1, 4.936332e+10
1200000, 1, 4.936332e+10
1500000, 1, 4.936332e+10
1800000, 1, 4.936332e+10
2100000, 1, 4.624828e+10
2400000, 1, 4.496550e+10
2700000, 1, 4.496550e+10
3000000, 1, 4.496550e+10
120000, 1, 7.561806e+10
300000, 1, 7.561806e+10
600000, 1, 7.561806e+10
900000, 1, 7.561806e+10
1200000, 1, 7.561806e+10
1500000, 1, 7.091608e+10
1800000, 1, 7.091608e+10
2100000, 1, 7.091608e+10
2400000, 1, 7.091608e+10
2700000, 1, 7.091608e+10
